500
383 150,29 150,29 49,37 1.408,00 1.344,00
384 150,29 0,00 0,00 1.308,00 1.348,00
385 150,29 150,29 49,30 1.406,00 1.351,00
386 150,29 0,00 0,00 1.306,00 1.355,00
387 150,29 150,29 49,22 1.404,00 1.358,00
388 150,29 0,00 0,00 1.304,00 1.362,00
389 150,29 150,29 49,15 1.402,00 1.365,00
390 150,29 0,00 0,00 1.302,00 1.369,00
391 150,29 150,29 49,08 1.400,00 1.372,00
392 150,29 0,00 0,00 1.300,00 1.376,00
393 150,29 150,29 49,01 1.398,00 1.379,00
394 150,29 0,00 0,00 1.298,00 1.383,00
395 150,29 150,29 48,95 1.396,00 1.386,00
396 150,29 0,00 0,00 1.296,00 1.390,00
397 150,29 150,29 48,88 1.394,00 1.393,00
398 150,29 0,00 0,00 1.294,00 1.397,00
399 150,29 0,00 0,00 1.392,00 1.396,00
400 150,29 150,29 48,81 1.490,00 1.399,00
401 150,29 0,00 0,00 1.390,00 1.403,00
402 150,29 150,29 48,74 1.488,00 1.406,00
403 150,29 0,00 0,00 1.388,00 1.410,00
404 150,29 150,29 48,68 1.486,00 1.413,00
405 150,29 0,00 0,00 1.386,00 1.417,00
406 150,29 150,29 48,62 1.484,00 1.420,00
407 150,29 0,00 0,00 1.384,00 1.424,00
408 150,29 150,29 48,56 1.482,00 1.427,00
409 150,29 0,00 0,00 1.382,00 1.431,00
410 150,29 150,29 48,52 1.480,00 1.434,00
411 150,29 0,00 0,00 1.380,00 1.438,00
412 150,29 150,29 48,44 1.478,00 1.441,00
413 150,29 0,00 0,00 1.378,00 1.445,00
414 150,29 150,29 48,41 1.476,00 1.448,00
415 150,29 0,00 0,00 1.376,00 1.452,00
416 150,29 150,29 48,37 1.474,00 1.455,00
417 150,29 0,00 0,00 1.374,00 1.459,00
418 150,29 150,29 48,29 1.472,00 1.462,00
419 150,29 0,00 0,00 1.372,00 1.466,00
420 150,29 150,29 48,24 1.470,00 1.469,00
421 150,29 0,00 0,00 1.370,00 1.473,00
422 150,29 0,00 0,00 1.468,00 1.472,00
423 150,29 150,29 48,16 1.566,00 1.475,00
424 150,29 0,00 0,00 1.466,00 1.479,00
425 150,29 150,29 48,11 1.564,00 1.482,00
426 150,29 0,00 0,00 1.464,00 1.486,00
427 150,29 150,29 48,06 1.562,00 1.489,00
428 150,29 0,00 0,00 1.462,00 1.493,00
429 150,29 150,29 48,00 1.560,00 1.496,00
430 150,29 0,00 0,00 1.460,00 1.500,00
431 150,29 150,29 47,95 1.558,00 1.503,00
432 150,29 0,00 0,00 1.458,00 1.507,00
433 150,29 150,29 47,90 1.556,00 1.510,00
434 150,29 0,00 0,00 1.456,00 1.514,00
435 150,29 150,29 47,85 1.554,00 1.517,00
436 150,29 0,00 0,00 1.454,00 1.521,00
437 150,29 150,29 47,80 1.552,00 1.524,00
438 150,29 0,00 0,00 1.452,00 1.528,00
439 150,29 150,29 47,75 1.550,00 1.531,00
440 150,29 0,00 0,00 1.450,00 1.535,00
441 150,29 150,29 47,70 1.548,00 1.538,00
442 150,29 0,00 0,00 1.448,00 1.542,00
443 150,29 150,29 47,66 1.546,00 1.545,00
444 150,29 0,00 0,00 1.446,00 1.549,00
445 150,29 0,00 0,00 1.544,00 1.548,00
446 150,29 150,29 47,59 1.642,00 1.551,00
447 150,29 0,00 0,00 1.542,00 1.555,00
448 150,29 150,29 47,54 1.640,00 1.558,00
449 150,29 0,00 0,00 1.540,00 1.562,00
450 150,29 150,29 47,50 1.638,00 1.565,00
451 150,29 0,00 0,00 1.538,00 1.569,00
452 150,29 150,29 47,46 1.636,00 1.572,00
453 150,29 0,00 0,00 1.536,00 1.576,00
454 150,29 150,29 47,41 1.634,00 1.579,00
455 150,29 0,00 0,00 1.534,00 1.583,00
456 150,29 150,29 47,37 1.632,00 1.586,00
457 150,29 0,00 0,00 1.532,00 1.590,00
458 150,29 150,29 47,33 1.630,00 1.593,00
459 150,29 0,00 0,00 1.530,00 1.597,00
460 150,29 150,29 47,29 1.628,00 1.600,00
461 150,29 0,00 0,00 1.528,00 1.604,00
462 150,29 150,29 47,25 1.626,00 1.607,00
463 150,29 0,00 0,00 1.526,00 1.611,00
464 150,29 150,29 47,21 1.624,00 1.614,00
465 150,29 0,00 0,00 1.524,00 1.618,00
466 150,29 150,29 47,17 1.622,00 1.621,00
467 150,29 0,00 0,00 1.522,00 1.625,00
468 150,29 0,00 0,00 1.620,00 1.624,00
469 150,29 150,29 47,11 1.718,00 1.627,00
470 150,29 0,00 0,00 1.618,00 1.631,00
471 150,29 150,29 47,08 1.716,00 1.634,00
472 150,29 0,00 0,00 1.616,00 1.638,00
473 150,29 150,29 47,04 1.714,00 1.641,00
474 150,29 0,00 0,00 1.614,00 1.645,00
475 150,29 150,29 47,03 1.712,00 1.648,00
476 150,29 0,00 0,00 1.612,00 1.652,00
477 150,29 150,29 46,97 1.710,00 1.655,00
478 150,29 0,00 0,00 1.610,00 1.659,00
479 150,29 150,29 46,95 1.708,00 1.662,00
480 150,29 0,00 0,00 1.608,00 1.666,00
481 150,29 150,29 46,92 1.706,00 1.669,00
482 150,29 0,00 0,00 1.606,00 1.673,00
483 150,29 150,29 46,88 1.704,00 1.676,00
484 150,29 0,00 0,00 1.604,00 1.680,00
485 150,29 150,29 46,85 1.702,00 1.683,00
486 150,29 0,00 0,00 1.602,00 1.687,00
487 150,29 150,29 46,81 1.700,00 1.690,00
488 150,29 0,00 0,00 1.600,00 1.694,00
489 150,29 150,29 46,78 1.698,00 1.697,00
490 150,29 0,00 0,00 1.598,00 1.701,00
491 150,29 0,00 0,00 1.696,00 1.700,00
492 150,29 150,29 46,73 1.794,00 1.703,00
493 150,29 0,00 0,00 1.694,00 1.707,00
494 150,29 150,29 46,70 1.792,00 1.710,00
495 150,29 0,00 0,00 1.692,00 1.714,00
496 150,29 150,29 46,67 1.790,00 1.717,00
497 150,29 0,00 0,00 1.690,00 1.721,00
498 150,29 150,29 46,63 1.788,00 1.724,00
499 150,29 0,00 0,00 1.688,00 1.728,00
